logit_epsilon,logit_mu,z_mean_mean_pairwise_distance_final,z_mean_mean_pairwise_sq_distance_final,z_mean_mean_opinion_shift,z_mean_late_opinion_variance,z_mean_abs_variance_change,z_mean_large_move_rate,c1_0_0,c1_0_1,c1_0_2,c1_0_3,c1_0_4,c1_0_5,c1_1_1,c1_1_2,c1_1_3,c1_1_4,c1_1_5,c1_2_2,c1_2_3,c1_2_4,c1_2_5,c1_3_3,c1_3_4,c1_3_5,c1_4_4,c1_4_5,c1_5_5
-1.1114323101268884,-1.954906501779518,0.27612585883381224,0.14188742106397823,0.027175392821926242,0.07300210835172184,0.007152936721915489,0.0,0.016126908094396302,0.017728520365775886,-0.0012631526548587747,0.009434282976900034,-0.0006356737044675227,0.0,0.019635684234476803,-0.0013076105578957386,0.010451226468650453,-0.0006990050360615102,0.0,0.0007095200821282934,-0.0006949095670701515,0.00014469797628854713,0.0,0.005562834129296036,-0.00037188917598826945,0.0,6.597921212515681e-05,0.0,0.0
-0.9650638471455482,-0.433964087709672,0.24990907118040573,0.11771309267584852,0.09105064413838007,0.06021765221638634,0.020502154674523137,0.02786666666666669,0.02668060060877315,0.026083085514307474,-0.006257714985970161,0.013704927006411599,-0.003048515548611384,-0.007365897145450046,0.026569502127919965,-0.006230421494019644,0.013966033406733518,-0.003273402401250626,-0.007850306877806234,0.00571218553284465,-0.0032731689110636047,0.0013930254107189666,0.004356460722245469,0.007341282116778134,-0.0017203639773182508,-0.0041250630612695086,0.0007375621060219702,0.001810136591876113,0.009636136136136139
-1.1963637299004835,-1.129844502849051,0.2703271439921896,0.1364367742078132,0.0465709033169163,0.07010605839646102,0.010066208788768804,0.00032833333333333304,0.017205689057648212,0.018521142543982374,-0.0023193373478605046,0.009831527426472931,-0.0010015441932826894,-0.00013950369705270128,0.020243063633087713,-0.0022391385866204344,0.01074754282701921,-0.0010810901125792036,-0.00014440169660802398,0.0023898556949196945,-0.0011877612261176106,0.00042309891046484767,6.80404848477739e-05,0.005706220668785134,-0.000573749733833859,-7.651525655488578e-05,0.00015971542626389188,2.023425095545368e-05,7.84914080747415e-05
-1.5128755263121008,-1.5906121749725357,0.2810816744880577,0.14718261740734737,0.02205571004581799,0.07581979134201522,0.0037745473711696203,0.0,0.012261125625405926,0.013783521572839507,-0.00046826235115770903,0.007355575449105495,-0.0001896554863838566,0.0,0.015599682254463518,-0.00047158616654509284,0.008326020449564752,-0.00020990769276365596,0.0,0.00048347569850678055,-0.0002513062922549529,6.85428169799953e-05,0.0,0.004443904217301057,-0.00011197406928298994,0.0,2.0688777219714676e-05,0.0,0.0
-0.8974282600342194,-0.8697669396317775,0.24996982478869417,0.11710597548421602,0.0779479623865189,0.05990148309183312,0.020734727706356072,0.01073833333333335,0.030487626074321768,0.029992956366216603,-0.006904163459578387,0.015762990198249286,-0.003574648473514759,-0.004035047684604617,0.030389861464142597,-0.00665267837340269,0.015977177450022848,-0.003786567651685843,-0.0041111315724801315,0.004671112286194401,-0.003495228533811691,0.001316223039382539,0.001892562304366326,0.008400026234628896,-0.0019904464909794406,-0.002160389342732168,0.0008029285290909713,0.0008472061303407323,0.003306119035702372
-1.1404052845973316,-1.4009168151506315,0.2705277814135112,0.13636822355371014,0.041017402527001826,0.0700699030042752,0.009771839749785639,6.333333333333328e-05,0.01741256440510644,0.018786597509209097,-0.0019354647410741934,0.009971466308683268,-0.0008542385676592757,-3.600445026783546e-05,0.020515841535030784,-0.0019221576462848534,0.010891225105219251,-0.0009333004037823889,-3.682646754184459e-05,0.0014960989308701574,-0.0010199978217044713,0.0002836902489449888,9.308514545883296e-06,0.005781902819224219,-0.0004954361018121774,-1.956456943701399e-05,0.00012464601987966645,3.798939593129043e-06,1.608108108108106e-05
-0.9801243560897662,-1.1094649242201535,0.260119981953878,0.12654343682857552,0.06097527449319914,0.06487029659088303,0.01579543498371328,0.002191666666666668,0.02132163261485781,0.022165296642088522,-0.003670507111077502,0.011706799242236665,-0.001910174510789888,-0.0009559819540771723,0.023613920522452012,-0.0035034694674226196,0.01247476328577228,-0.002084537525857674,-0.0009825393091774076,0.002837021483440876,-0.001849862758339552,0.0005923167879176599,0.0004100529533650756,0.006590276279056471,-0.0011009031463494713,-0.0005185430711355243,0.0003598226248186406,0.0001577122021866645,0.0006113509342675991
-1.3263339090116288,-2.45873215003531,0.28219375439267635,0.1482296131860292,0.013275407257666271,0.07638051615518206,0.003007388588735757,0.0,0.014535648697200223,0.016199116123841954,-0.0003335882188836951,0.008645106558740895,-0.00020826290165519643,0.0,0.018143724001662424,-0.0003534059814815198,0.009684343769312565,-0.00023152115778465613,0.0,0.00017063298985852283,-0.0001885513959302987,3.037979516292939e-05,0.0,0.0051691546596617476,-0.00012351721874862866,0.0,1.2086145142316135e-05,0.0,0.0
-1.5119258878932689,-0.7322627244256927,0.277407921431348,0.1437849352107153,0.04078279212056684,0.07401204534732114,0.005832802743772606,0.00019500000000000013,0.01583577062247289,0.017449217116057576,-0.0016551300414224617,0.009291382047696643,-0.0005037039692925998,-0.00011058168499182862,0.019435339074282024,-0.0017197195342555588,0.010350955020484467,-0.0005506223842759218,-0.00012123897314976958,0.0015012174623484592,-0.0009156139300955731,0.0002088991126048824,3.786130121197855e-05,0.005512838206740877,-0.00029321212996855854,-6.45626469917594e-05,5.7703949815260256e-05,9.311365116429706e-06,5.2265181848514974e-05
-0.9142043176507386,-1.937144919105164,0.2701570216927105,0.1356366730244186,0.03490722430660369,0.06968194520960698,0.010764366890442693,6.6666666666666675e-06,0.017936915093373463,0.019219622204844578,-0.001790566201137509,0.010198293221759058,-0.001032524770711027,-3.785623884315573e-06,0.02078512817223418,-0.0018375282073577026,0.011031187282215046,-0.0011257573034610913,-2.9014350371735323e-06,0.0009469295300455075,-0.000974569676687774,0.00024120198973927277,1.008099281828319e-06,0.005854609354781122,-0.000597352609227015,-1.5490372681478797e-06,0.00014009690353557628,-3.1066372063096596e-07,1.6616616616616603e-06
-1.6357123156092785,-0.43238369022769785,0.2790791143952528,0.1455130698947536,0.041456610212313234,0.07493121896459048,0.004726420469091176,0.0003449999999999998,0.014180553844556023,0.01571861179520915,-0.0011481745985400616,0.008376249588218069,-0.0002849908524878663,-0.00010905387200078338,0.01757329017668598,-0.00122209085736648,0.009365957186650642,-0.00031245428112997204,-0.00011263648384016738,0.0016918651282317055,-0.0006513264871468622,0.0001827695732475856,4.868339064350394e-05,0.004991796432816307,-0.00016648478246287165,-5.991879646006024e-05,3.8094256718878867e-05,1.039744929634587e-05,9.015306973640307e-05
-1.0064349968740056,-1.933953932799044,0.2729280437400735,0.13853587106286747,0.03138950365694094,0.07121976311078328,0.009009664229018395,1.6666666666666669e-06,0.0160537741478436,0.017444441862144985,-0.0013914799303661608,0.009269420889149239,-0.0007727393709138798,-5.8392153077782095e-06,0.01914546340195458,-0.0013992870711204682,0.010175004235361917,-0.0008465726537372203,-5.498463080288907e-06,0.0008312886256717217,-0.0007431862106571543,0.00017541220867765348,1.273722562085231e-06,0.005407655256583614,-0.0004498137465612397,-2.910036044151242e-06,9.535835325612368e-05,4.221609511159484e-07,4.1666666666666397e-07
-1.941679469634931,-1.7314000176879576,0.2856275735906038,0.15200727636735828,0.010947668879881188,0.07839683860164212,0.001202633924498333,0.0,0.012823756665947279,0.01444952485390159,-0.00011039108893704964,0.007723674927761913,-4.031992356497505e-05,0.0,0.01634980293285061,-0.00011601279469753757,0.008740722321276932,-4.47245060850334e-05,0.0,0.00014038152569107275,-6.201448643463834e-05,1.4803612724671262e-05,0.0,0.004672917095890591,-2.3905382526226758e-05,0.0,2.8362262058990667e-06,0.0,0.0
-1.0697447844141237,-0.5770130952561279,0.25879829047730585,0.1258179279422606,0.07577385830815875,0.06448644237575527,0.016105865113520107,0.012061666666666679,0.020816012579373083,0.021451218006283693,-0.004354920626235184,0.011325837827665575,-0.0019425430258421313,-0.00285484917272999,0.022825363558585002,-0.004307585719472,0.012054059752459814,-0.0021221691141113086,-0.002995479013987962,0.004272522965344123,-0.002273866870321461,0.0008643146849653275,0.0019703004471901707,0.0063658359008137155,-0.0011205488383252604,-0.0015811633107691574,0.0004076346674753032,0.0006247265179361649,0.0037432561728394983
-1.4553585995547484,-1.178667588166481,0.2783674018651177,0.14454815698123868,0.032581261745871774,0.07441706566686841,0.005499139113803631,1.3333333333333335e-05,0.014296086615742082,0.015799453305448116,-0.0010845712777572672,0.008416307614923414,-0.00041079116676453895,1.1652696863321043e-06,0.017604131447594717,-0.0011176961902958568,0.009379018568865026,-0.00045146830139498407,1.9865923113344945e-06,0.0010254655876868034,-0.0005954090250075157,0.00014003538940494104,1.1604440249070352e-06,0.004996954628959849,-0.0002404587982609361,1.047869567533186e-06,4.46081437937041e-05,7.46127182896031e-08,3.3099766433099566e-06
-0.6405629381564586,-0.5116186170391921,0.20992193986718266,0.08289503290198647,0.12505563987284365,0.04206974931160207,0.03852505136097543,0.06954999999999996,0.07798201282323565,0.05991190957975154,-0.028588683227789957,0.031003173599049135,-0.012661412247563899,-0.03841584777753879,0.047781914684872265,-0.022866974016165095,0.024744057378186766,-0.010572089158211891,-0.03128650907132432,0.016760875062173514,-0.011839231781966391,0.006374625342322812,0.020083729403114477,0.012814220500351395,-0.005477853942618469,-0.016202230949594332,0.00320836343931705,0.008953729474225552,0.036899858191524845
-0.721951407052148,-1.0908495692657574,0.2395753530078198,0.10708209168068451,0.08213094422643254,0.054648114553923245,0.02615198938112602,0.01093666666666668,0.042327413331431966,0.039317512666895,-0.012614164487638286,0.020579119195912654,-0.0060179483618756175,-0.005713141603000552,0.03743495700954653,-0.01161220205905676,0.019602621336405758,-0.0058639518637232145,-0.005273139655074545,0.006922609634037087,-0.006074766151636404,0.002498069727542825,0.0026638139674905175,0.010265083654222289,-0.003070001800772276,-0.002758514654186841,0.0013655475975340834,0.0011692349228618834,0.0035102419085752444
-1.081219945750386,-0.9303722509006171,0.2630765312579114,0.12954458857881893,0.06109242331642222,0.06645606542464835,0.014051052409692592,0.0025766666666666637,0.02007441149125673,0.021089154731188785,-0.003394797497428675,0.011154080577544941,-0.0016214169068330445,-0.0007870139272042021,0.022679454192099553,-0.0032651944292389607,0.011998076989108507,-0.001762825410791445,-0.0008172951139132684,0.0030598101873461456,-0.0017270542481929846,0.0005882510263898436,0.0004309067652367395,0.006347423962931662,-0.0009324250005793704,-0.00043215828828516086,0.000292615384885885,0.0001418675053695047,0.0006889739739739737
-1.3582795616527203,-0.8553329915906385,0.2739147359900283,0.1402576661668222,0.045823468619453876,0.07213488270767963,0.00793954302203783,0.0004333333333333324,0.016051927897525284,0.01742454469903457,-0.0017313473666587989,0.00926205869331553,-0.0006829497478083831,-0.0001668820104536057,0.01918304777216732,-0.001755349769660624,0.010198827316073494,-0.0007468444638840683,-0.00018379058155808094,0.001913906667690755,-0.0009333196071292921,0.000287752609343893,0.0001012396206834889,0.005422371569024802,-0.0003971322997098389,-9.773504572806336e-05,9.631143388347238e-05,2.3856968363907954e-05,0.00010694027360693994
-1.9117549783291912,-0.4493247655728352,0.28371871617617217,0.150293358688003,0.028558455590901588,0.07748255569143944,0.0023932588075000817,5e-06,0.014376389535780106,0.01618704739083372,-0.00066636380955715,0.008645225703031355,-0.00013443713353352546,-3.656198065688806e-06,0.018320146716763092,-0.0007112753963740738,0.009785842806383902,-0.00014833476301141302,-3.905430654798663e-06,0.0008445100169098409,-0.0003796763248895558,7.053211464513111e-05,1.2036225823525325e-06,0.005227243689184245,-7.921362732735314e-05,-2.091558138195484e-06,1.071340100962469e-05,2.3418187037843513e-07,1.2474974974974993e-06
-0.9166825001833525,-2.486570893347147,0.27671639022866357,0.14227783944795533,0.021497755853692315,0.07320873780407894,0.006901932990385767,0.0,0.015161057706840696,0.016596285305340363,-0.0009462003213134494,0.008831507046719714,-0.000548221236886142,0.0,0.018273850885538616,-0.0009988041848921923,0.009725458700533306,-0.0006079068000191649,0.0,0.0003797193565807305,-0.0005312887555707203,9.795771118498888e-05,0.0,0.005176006425623881,-0.0003235165584567463,0.0,5.577160257441478e-05,0.0,0.0
-0.9276497172596332,-1.2321742875719581,0.25854718693452644,0.1249562137948926,0.05991444390824445,0.0640336915309037,0.016580100762344473,0.001730000000000011,0.024086969226471463,0.024494500901019407,-0.004364857907225221,0.012923767950829905,-0.002237896275590457,-0.000616293523390954,0.025499545672255722,-0.004258304745849291,0.013457667998295194,-0.0024133551963775343,-0.0006333395795796631,0.002863876682207251,-0.002247123583892144,0.0007347765477710028,0.00031332150641404105,0.00710256177234659,-0.0012735758863392243,-0.0003339992292455822,0.00043775408134732297,0.00013132756730567955,0.000439004004004004
-1.0615756984333449,-1.0770485795455251,0.26371836484894984,0.129931060413436,0.05678529874027879,0.06666137809207083,0.013728203389439737,0.001491666666666676,0.021285768642027535,0.022248862170596247,-0.0031364974822561047,0.011768923507148836,-0.0015449395826075917,-0.0005502940559732658,0.023695619119634716,-0.0030401166479954098,0.012537394280385672,-0.0016603565771363662,-0.0005376970428703639,0.0026512616076266086,-0.0016081153538658754,0.0005119046097214747,0.00028595374250598604,0.006633673933688029,-0.0008785853716039257,-0.00028423861727336445,0.00025585546506606865,9.499484736516765e-05,0.0004120683183183178
-1.7679389490967294,-2.423526182787496,0.2861033337274896,0.15252416617693507,0.007601669835414813,0.07867492554208604,0.0010900619287034052,0.0,0.014473436780071916,0.016296422076466872,-0.00013031230173888558,0.008710881987358879,-4.567479180697026e-05,0.0,0.01842333948527783,-0.0001390491660121632,0.009849392084637469,-5.0675728922001756e-05,0.0,6.243236682747455e-05,-7.426913675993305e-05,7.639007396870208e-06,0.0,0.00526570858943419,-2.706777992588279e-05,0.0,1.9168345532318866e-06,0.0,0.0
-1.6428104353077035,-2.3333297937466106,0.28535421399880934,0.15167252924930813,0.009794629719474505,0.07821952184052476,0.0015939204256192085,0.0,0.014314711769332831,0.0161622763211921,-0.00019525388221825564,0.008638675752280611,-9.205677151377915e-05,0.0,0.018316304856755148,-0.00020658319413068143,0.009791394377997507,-0.00010286031191341427,0.0,0.00010860719617584823,-0.0001102812419909878,1.455126530486139e-05,0.0,0.005234280761631302,-5.497304256757089e-05,0.0,3.96492672518424e-06,0.0,0.0
-1.6354720346225244,-0.9116447057570394,0.280635241755491,0.1469914959520127,0.030883145049198955,0.07572062707556661,0.004075327003614835,8.333333333333334e-06,0.015080071082992363,0.016846378492684045,-0.001200583514768175,0.00898659412782869,-0.0003161032828089886,-6.095682976271438e-06,0.018950816267537827,-0.0012661201631598464,0.010110888124186231,-0.0003455495370669843,-7.227656826362576e-06,0.0009671486035214325,-0.0006751210924491974,0.00011694731453244449,4.3223198337027024e-08,0.005394575635511222,-0.00018427702826666738,-3.863950317778947e-06,2.8351778461028126e-05,2.989122551570065e-08,2.074991658324978e-06
-1.4670545211245316,-1.2435162229898407,0.2790955992406011,0.14532824544495535,0.03064076891878917,0.07483346178885777,0.005165270819549933,6.6666666666666675e-06,0.01485520754093122,0.016505665996202155,-0.0008603682372750968,0.008796053999083685,-0.0003669132065497057,3.7989035846523048e-06,0.018477460123416885,-0.0008598534709159224,0.00984836401162,-0.0004025162454755224,5.861651064516153e-06,0.0009610134180544076,-0.0004577560694460004,0.0001381949272256397,3.855607096418478e-06,0.005249178704713828,-0.00021444289172016694,3.1293002582773607e-06,4.191143964575978e-05,4.813308282398362e-07,1.6616616616616505e-06
-1.5774840732783457,-0.5936438706280796,0.2782874314441507,0.14469297096673087,0.040833653861713316,0.0744948247867435,0.005214504560596169,0.0002800000000000002,0.014908562811681436,0.016463339948758104,-0.0014376392071328216,0.008770294880613552,-0.0004091445559132133,-4.906471721359975e-05,0.018335259387332343,-0.0015302557165166257,0.009769098800518518,-0.0004494738389035067,-4.887149134353484e-05,0.0014923369010660002,-0.0008155819362692103,0.00017923144030751318,2.502940660863828e-05,0.005205084495651746,-0.00023946964926921139,-2.5892272476753436e-05,4.5984597028541336e-05,5.382123134887747e-06,6.747414080747419e-05
-1.845791161995229,-1.2940154674729352,0.28423555182968596,0.15061739576760755,0.017835142183970813,0.07765438901453099,0.002028971739159232,0.0,0.013141101342609403,0.014813504216173879,-0.00015733355128847644,0.007911507732387552,-8.231994741295544e-05,0.0,0.016780311403930617,-0.00015292405631644768,0.008963158597651346,-9.048459806699729e-05,0.0,0.00035585972979792124,-8.140279710253445e-05,3.6738375008474536e-05,0.0,0.004787707207988543,-4.8275495564488975e-05,0.0,7.297449400535197e-06,0.0,0.0
-1.1662469848444759,-0.785205192303464,0.2659548232884175,0.1324051668712099,0.06024888073796449,0.06796895967702943,0.01245114331155197,0.002728333333333326,0.018466205395714096,0.01944058817649375,-0.0030079477855781685,0.010294306432099488,-0.0012823717414738108,-0.0008280980151933304,0.020960823801163153,-0.002910840766073968,0.011101808804116096,-0.0013791069409427815,-0.0008476325089630863,0.002910438037891386,-0.0015415993320465015,0.0005096497410369923,0.00043398774876787706,0.005880113956871051,-0.0007302527217133903,-0.00044863445253876503,0.00022389392868599217,0.00012202628310054855,0.0007045508008008017
-0.6828281860065071,-0.8723306283659764,0.22918009784984766,0.09812637588782831,0.09809613624410704,0.049976400512875885,0.03116515482211029,0.028725000000000098,0.05663361590376034,0.04955291626544324,-0.020126833680175277,0.02582003842304435,-0.009092343214580974,-0.01666543703448405,0.04449802128506059,-0.017844678907843154,0.023199848012579443,-0.008396879305592232,-0.014912124802331563,0.011550097576922583,-0.00929874746075883,0.004293735298913634,0.008651533556367075,0.012096020081057677,-0.004379276645898406,-0.007771618263368182,0.002174875625519674,0.0037644227770686723,0.011834240490490498
-1.7835806657792852,-0.8216664721708253,0.2827899776527125,0.14922320348436108,0.027017419454904573,0.07691047603515541,0.0029435207075304316,3.3333333333333337e-06,0.013940446898417535,0.01563815935992336,-0.000573080679106175,0.008348610230090201,-0.0001430946482353447,-5.282084381327954e-06,0.017643670028481582,-0.0005958720845185058,0.009420864450324104,-0.00015602049747966062,-5.795341623178444e-06,0.0007869897018778934,-0.00031807991175478054,8.070328300423339e-05,1.0888816778594962e-06,0.005030355891888459,-8.33143126691489e-05,-3.08343866203779e-06,1.524626076087946e-05,1.8733018388285974e-07,8.324991658324971e-07
-1.2615356810843925,-1.9394015358043462,0.2791978590293733,0.14515784791277905,0.022747173367576562,0.0747431033893969,0.0052218487304465004,0.0,0.015528881886585673,0.017134316781520068,-0.0007255703444526769,0.009127248803749086,-0.0004350887676836975,0.0,0.01902135788937461,-0.0007519696884313952,0.010133983831614244,-0.0004824133994015835,0.0,0.00045749553889479075,-0.0004002403838271635,9.043040859156813e-05,0.0,0.0053991379994928765,-0.0002570320214878535,0.0,4.0210080282654395e-05,0.0,0.0
-0.8525285657741237,-0.7461929321918936,0.24445654831292113,0.11241066632018855,0.08745872561920022,0.05743555362150618,0.023411413824950485,0.019960000000000068,0.033127823096565714,0.03152279435119064,-0.009205710719192637,0.016527054605476366,-0.004373332394504601,-0.007823936094056171,0.031199174985632266,-0.00879838601053582,0.01636406780069956,-0.0045456871628023155,-0.007777364865133649,0.006362225133485442,-0.004612780263523514,0.0019381821052346787,0.003897463747607394,0.008583193724957477,-0.002383968950367355,-0.004077697124473908,0.0010755047277361328,0.0017342977905979438,0.006856616616616622
-1.2478215077967856,-0.6650303171958496,0.26885869648671284,0.13537983374851767,0.05872309603773027,0.06954564806384303,0.010792936053085445,0.0026699999999999953,0.01787455432561081,0.019065155202279097,-0.0028209922497110813,0.010112135181953983,-0.0010849560302450619,-0.0005728425935798165,0.020733162734921595,-0.002818195886631543,0.010999233495469104,-0.0011689419854217383,-0.0006111525160925055,0.0029512941726639002,-0.0014956854523975821,0.0004818326525937592,0.0004220864306013899,0.005835339444889092,-0.0006202221988652604,-0.0003238532265452268,0.0001743562955814372,0.00010471697886687698,0.0007005321988655344
-0.7649453142011349,-0.8055734963899739,0.23675348349686126,0.10501893584139639,0.09318364946018333,0.05356664701543214,0.027255425801155843,0.024656666666666688,0.04040847699010738,0.03694769234437186,-0.01179632564829305,0.019314830215255218,-0.00622843928210554,-0.010734831800187963,0.0349009491400113,-0.011049906555588065,0.01825296426190891,-0.00613661483050372,-0.0102357904338672,0.007725640581688101,-0.00577694263035447,0.002780666057803739,0.00575344884887781,0.009546407512652672,-0.00320969093350967,-0.005351423979835784,0.0016213775051074702,0.002738381072534193,0.009402554220887557
-0.9674676302401011,-1.2511087498830495,0.2607050387842054,0.12685790061981417,0.05609568765936539,0.06503760534640622,0.015133530024019312,0.001086666666666671,0.023664398390525598,0.024061807459621307,-0.003575418914588082,0.01270804966584923,-0.0019687327525240547,-0.0003679003247476661,0.025028978460217635,-0.0033729880769296397,0.013223295375081667,-0.002090291288323435,-0.0003492300455063831,0.0023198219530820817,-0.0017803744657285238,0.0005524580797540294,0.00013445748402927452,0.006986265938295205,-0.00110430114505654,-0.00018425018455989344,0.0003367967756413141,5.157158423339783e-05,0.00028148815482148933
-1.22192191733409,-1.4717818183178544,0.2746710029702617,0.14060347456432956,0.035028487653555984,0.07231915247252213,0.007846909806972538,1.1666666666666668e-05,0.016391479376866195,0.017862463741883435,-0.0014156596527351566,0.009496150006886845,-0.0006956880624091943,-1.0714087392694018e-05,0.019656802195308434,-0.0014248391482389938,0.010451922057740355,-0.0007589830190270877,-1.2521084956161906e-05,0.001274761372460859,-0.0007575072480589773,0.00021951640313000787,9.696449408983758e-07,0.005557577962232055,-0.00040354226354150904,-6.6608166831645195e-06,8.591370915694847e-05,5.340071987019981e-07,2.8991491491491525e-06
